ID,sEXT,sNEU,sAGR,sCON,sOPN
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
0abd57182992dd9167b88b198350afe4,4.33,2.17,3.17,4.17,4.83
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
567632b6b7ae8ce7297affcd7ff42c95,4.5,4,4,2,2.25
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
72265a88c1d9956ea6c7b49aa6e54220,4.15,2.25,4.3,3.65,4.65
374035e42f4b691c2b9c7b915ef1aeae,3.25,3,3.5,4.5,4.25
374035e42f4b691c2b9c7b915ef1aeae,3.25,3,3.5,4.5,4.25
374035e42f4b691c2b9c7b915ef1aeae,3.25,3,3.5,4.5,4.25
374035e42f4b691c2b9c7b915ef1aeae,3.25,3,3.5,4.5,4.25
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
ad30ce6078fd6ea54abca85610fba76f,2.45,3.25,2.5,3.3,4.2
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
13eda4b130aec87b280692cd68e3cabd,3.75,2.25,4.5,3.75,4.25
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
0ea88660e23db79e2a3c897a5490d0df,4.25,2,3.25,4.75,3.5
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
f52fecbb0d9b299c889087accdf4cc50,4.15,2,3.75,4.1,3.95
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1d6d222bd3fb4c0af35466042cb82d78,1.95,2.4,3.8,2.8,2.7
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
1187ed8a8b100eb49b8684ac30d6da29,4,4,2.25,4.5,3.25
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
c87247ddb57f8d8ff43086ac88e69120,4.75,2.67,4.75,3.67,4.5
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
4a6ef0fc11285732bde96e8863dcb7f4,3.8,3,3.94,3.1,4.75
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
845bd196f34b0eef0246f94eb25ba8c3,2.63,4.75,2.25,3.63,4.25
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
436e99cf44a590f9fa63638544619ce1,4.5,2.75,4.25,5,4.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
2382eeba332f59ff29cf63a839a33f9a,2.4,3.75,2.95,3.1,3.75
e465fadd8b30e8669f397e32e10f6cd0,4.5,2.25,3.5,3.25,3.75
